tt0027335,Bars of Hate
tt0027391,Backfire
tt0027406,Back in Circulation
tt0027502,Bat Men of Africa
tt0027509,Baltic Deputy
tt0027888,Backstage
tt0027936,Backfire
tt0028377,Bar 20 Three
tt0028390,Battle of the Century
tt0028599,Back in Circulation
tt0028600,Back to the Woods
tt0028601,Bad Guy
tt0028604,Bar-Z Bad Men
tt0028607,Bank Alarm
tt0028613,Bashful Ballerina
tt0028614,Battle of Greed
tt0028978,Bad Man of Harlem
tt0029347,Baby of the Family
tt0029588,Battling Hoofer
tt0029870,Battle of City Hall
tt0029893,Baldwin's Wedding
tt0029894,Bank Holiday
tt0029895,Bar 20 Justice
tt0029898,Barefoot Boy
tt0029902,Battle of Broadway
tt0029936,Barbara in America
tt0030385,Battles in the Shadow
tt0031010,Bargekeepers Daughter
tt0031045,Battle Cry of City Hall
tt0031066,Babes in Arms
tt0031067,Bachelor Mother
tt0031068,Back Door to Heaven
tt0031069,Backfire
tt0031070,Bad Boy
tt0031071,Bad Lands
tt0031072,Bad Little Angel
tt0031074,Balalaika
tt0031075,Ball at the Castle
tt0031078,Bandits and Ballads
tt0031082,Barricade
tt0031083,Bars and Stripes Forever
tt0031783,Bachelor's Paradise
tt0031842,Back of Manilla
tt0032039,Baby Blues
tt0032066,Bad Company
tt0032231,Babies for Sale
tt0032232,Bad Man from Red Butte
tt0032238,Barnyard Babies
tt0032239,Barnyard Follies
tt0032429,Bad Boy
tt0032455,Bach to Stravinsky and Bach
tt0032674,Bad Men of Nevada
tt0032754,Bad Girl
tt0032871,Battle of the Giants
tt0033276,Bad Man from Wyoming
tt0033363,Baby Blues
tt0033364,Bachelor Daddy
tt0033365,Back Street
tt0033366,Back in the Saddle
tt0033367,Bad Man of Deadwood
tt0033369,Bad Men of Missouri
tt0033370,Badlands of Dakota
tt0033371,Baggage Buster
tt0033372,Bahama Passage
tt0033373,Ball of Fire
tt0033378,Barnacle Bill
tt0033683,Bad Man from Brodie
tt0034020,Bad Man from Rio
tt0034485,Babes on Broadway
tt0034486,Baby Face Morgan
tt0034487,Baby Wants a Bottleship
tt0034489,Bad Men of the Hills
tt0034492,Bambi
tt0034494,Bandit Ranger
tt0034495,Barney Bear's Victory Garden
tt0034496,Bats in the Belfry
tt0034497,Battle Troop
tt0035414,Babbit and Catstello
tt0035657,Baby Puss
tt0035658,Back from the Front
tt0035659,Background to Danger
tt0035661,Bah Wilderness
tt0035662,Baptism of Fire
tt0035663,Bar 20
tt0035663,Bar 20 Three
tt0035664,Back to Bataan
tt0035664,Bataan
tt0035664,Bataan Patrol
tt0035664,Bataan's Last Stand
tt0035665,Batman
tt0035666,Battle Stations
tt0035907,Bad Man of Sonora
tt0036623,Babes on Swing Street
tt0036625,Barbary Coast Gent
tt0036626,Barney Bear's 'Polar Pest'
tt0036628,Bathing Beauty
tt0036631,Batty Baseball
tt0036698,Battleship Blues
tt0036951,Bayonet Charge
tt0037265,Baby Shoes
tt0037455,Battle for the Atlantic: Greyhound vs Wolfpack - Western Approaches
tt0037522,Back to Bataan
